id,size,color,source,target
"Йондо, Елолонге Епанья: Тамтам: [Вірш], № 06",1,#F2A2A32,1990 - 2000,English
"Йонеско, Ежен: Голомоза співачка: Анти-п’єса, № 10",1,#84B5B27,1990 - 2000,1991
"Йонеско, Ежен: Стільці: Траг. фарс, № 01",1,#D1605E,1991,"Карр, Джон Діксон: Безтілесна людина: Роман, № 01"
"Йонсон, Тур: [Поезії], № 06",1,#E59269,1990 - 2000,Great Britain. English Literature
"Йосано, Ахіко: Танки: [Поезії], № 06",1,#F2A2A33,1990 - 2000,English
"Йост, Кріста: Каміння: [Вірш], № 12",1,#84B5B4,1990 - 2000,1991
"К. Г: Базар: Гумореска, № 04",1,#84B5B3,1991,"Карр, Джон Діксон: Безтілесна людина: Роман, № 02"
"К. Г: Вулиця вечірня: Оповідання, № 03",1,#84B5B3,1990 - 2000,Great Britain. English Literature
"К’єза, Франческо: «Весняний вечір дихає весною...»: [Поезії], № 03",1,#D1605E,1990 - 2000,English
"К’єза, Франческо: «Народе, твій закон -лише в тобі...», № 03",1,#E59266,1990 - 2000,1991
"К’юсак, Дімфна: Літо в Берліні: Роман, № 10",1,#F2A2A30,1991,"Карр, Джон Діксон: Безтілесна людина: Роман, № 03"
"К’юсак, Дімфна: Літо в Берліні: Роман, № 11",1,#84B5B25,1960 - 1970,Great Britain. English Literature
"Кабак, Нестор: Дністер тече!: [Вірш], № 20",1,#D1605E,1960 - 1970,English
"Каббані, Нізар: [Поезії], № 06",1,#E59267,1960 - 1970,1962
"Кабесас, Мігель: Відплата: Оповідання, № 11",1,#F2A2A31,1962,"Кілті, Джером: Любий баламут: Комедія в листах, № 07"
"Кабрера, Теодоро: Нарешті!: [Вірш], № 11",1,#84B5B40,1990 - 2000,Great Britain. English Literature
"Кавабата, Ясунарі: Німий: Новела, № 03",1,#84B5B41,1990 - 2000,English
"Кавабата, Ясунарі: Подяка: Оповідання, № 08",1,#D1605E,1990 - 2000,2000
"Кавабата, Ясунарі: Сплячі красуні: Повість, № 01",1,#E59267,2000,"Кіплінг, Редьярд(Редіард): Балада про схід і захід, № 5/6"
"Кавабата, Ясунарі: Сплячі красуні: Повість, № 02",1,#F2A2A31,1960 - 1970,Great Britain. English Literature
"Кавабата, Ясунарі: Танцівниця з Ідзу, № 08",1,#84B5B26,1960 - 1970,English
"Кавалець [Кавалєц], Юліан: Вбрання для гостини: Оповідання, № 04",1,#D1605E,1960 - 1970,1961
"Кавалець [Кавалєц], Юліан: Волання: Роман, № 9,10",1,#E59268,1961,"Кіплінг, Редьярд(Редіард): Коли...: Вірш, № 07"
"Кавалець [Кавалєц], Юліан: Перепливеш річку: Роман, № 01",1,#F2A2A32,1980 - 1990,Great Britain. English Literature
"Кавалець [Кавалєц], Юліан: Син: Оповідання, № 04",1,#84B5B39,1980 - 1990,English
"Кавалець [Кавалєц], Юліан: Танок шуліки: Роман, № 02",1,#84B5B40,1980 - 1990,1989
"Кавалець [Кавалєц], Юліан: Шрам на серці: Новела, № 12",1,#D1605E,1989,"Кіплінг, Редьярд(Редіард): Поезії, № 05"
"Каване, Патрік: Великий голод: У ривок з поеми, № 02",1,#E59268,1970 - 1980,Great Britain. English Literature
"Кавафіс, Костянтин(Константінос): Che fece... il gran rifiuto: Вірш, № 3/4",1,#F2A2A32,1970 - 1980,English
"Кавафіс, Костянтин(Константінос): Поезії, № 02",1,#84B5B27,1970 - 1980,1971
"Кавім, Каюм: Поезії, № 03",1,#D1605E,1971,"Кітс, Джон: Вечір св.Агнеси: Поема, № 12"
"Кага-но, Ційодзьо: «О метелику..»: Хайку, № 08",1,#E59269,1960 - 1970,Great Britain. English Literature
"Каддерс, Пере: Hedera helix, № 11/12",1,#F2A2A33,1960 - 1970,English
"Каддерс, Пере: Бажання і дійсність, № 11/12",1,#84B5B24,1960 - 1970,1961
"Каддерс, Пере: Протокол огляду Сонільєського пам’ятника, № 11/12",1,#D1605E,1961,"Кітс, Джон: Осінь: Вірш, № 07"
"Каддерс, Пере: Репортаж про дивне самогубство, № 11/12",1,#E59266,1960 - 1970,Great Britain. English Literature
"Каддерс, Пере: Чотири оповідки про події, які важко пояснити, № 11/12",1,#F2A2A30,1960 - 1970,English
"Кадері Мохаммед Ходавенд: Книга папуги, № 06",1,#84B5B25,1960 - 1970,1961
"Кадері Мохаммед Ходавенд: Книга папуги, № 07",1,#D1605E,1961,"Кітс, Джон: «Повік не вмре поезія землі...»: Сонет, № 07"
"Кадлец, Йозеф: Грав роман: Оповідання, № 04",1,#E59267,1990 - 2000,Great Britain. English Literature
"Кадлец, Йозеф: Світ, сповнений надії: Розд. з роману, № 05",1,#F2A2A31,1990 - 2000,English
"Кадорезі, Доменіко: Київська ніч і зелень: [Вірш], № 07",1,#84B5B40,1990 - 2000,1995
"Кадоч, Петер: Досить світла: [Вірш], № 02",1,#84B5B41,1995,"Кітс, Джон: Поезії, № 07"
"Каду, Рене гі: Равенсбрюк: [Вірш], № 05",1,#D1605E,1970 - 1980,Great Britain. English Literature
"Казандзакіс, Нікос: Алексіс Зорба: Роман, № 12",1,#E59267,1970 - 1980,English
"Казандзакіс, Нікос: Капітан Міхаліс (Свобода або смерть): Роман, № 09",1,#F2A2A31,1970 - 1980,1979
"Казімір, Отілія: Колискова пісня - пісня про мир: [Вірш], № 03",1,#84B5B26,1979,"Кларк, Артур: Ляклива орхідея: Оповідання, № 09"
"Кайдош, Вацлав: Курупіру: Оповідання, № 01",1,#D1605E,1980 - 1990,Great Britain. English Literature
"Кайн, Франц: Дорога до гірського озера: Оповідання, № 05",1,#E59268,1980 - 1990,English
"Кайн, Франц: Сонет місту Леніна, № 11",1,#F2A2A32,1980 - 1990,1988
"Какіномото, Хітомаро: Пісні, № 08",1,#84B5B39,1988,"Кларк, Артур: Мавпа в нашому домі: Оповідання, № 01"
"Калау, Гайнц: [Поезії], № 10",1,#84B5B40,1990 - 2000,Great Britain. English Literature
"Калиновський А: Безпритульний табір: [Вірш], № 10/11",1,#D1605E,1990 - 2000,English
"Калиняк, Іван: Імпресіоніст: Оповідання, № 09",1,#E59268,1990 - 2000,1993
"Калиняк, Іван: Повернення: Роман-хроніка: Уривок, № 12",1,#F2A2A32,1993,"Кларк, Артур: Пісні далекої Землі: Роман, № 3/4"
"Калич, Душко: Метелики: Оповідання, № 04",1,#84B5B27,1980 - 1990,Great Britain. English Literature
"Калич, Душко: Недокурок, № 10",1,#D1605E,1980 - 1990,English
"Калич, Душко: Сніжинки: Оповідання, № 10",1,#E59269,1980 - 1990,1989
"Калунгано: Де я?: [Вірш], № 10",1,#F2A2A33,1989,"Кларк, Артур: Сплячий красень: Оповідання, № 09"
"Кальвіно, Італо: Важкий день: Повість, № 12",1,#84B5B24,1990 - 2000,Great Britain. English Literature
"Кальвіно, Італо: Граф Монте-Крісто: Оповідання, № 07",1,#D1605E,1990 - 2000,English
"Кальвіно, Італо: З оповідок про Марковальдо: Гриби у місті, № 03",1,#E59266,1990 - 2000,1998
"Кальвіно, Італо: Лікування осами, № 03",1,#F2A2A30,1998,"Кларк, Артур: Шумогасник Фентона: Оповідання, № 5/6"
"Кальвіно, Італо: Перший знак у Всесвіті, № 06",1,#84B5B25,1990 - 2000,Great Britain. English Literature
"Кальвіно, Італо: Поки сонце світить: Оповідання, № 06",1,#D1605E,1990 - 2000,English
"Кальвіно, Італо: Розполовинений віконт: Повість, № 07",1,#E59267,1990 - 2000,1994
"Кальдерон де ла Барка, Педро: «Бартоло одружився наш...»: Епіграма, № 01",1,#F2A2A31,1994,"Кліффорд, Френсіс: Діамант Ріверса: Оповідання, № 04"
"Кальдерон де ла Барка, Педро: «Волосся пишне, що йому дала...», № 02",1,#84B5B40,1990 - 2000,Great Britain. English Literature
"Кальдерон де ла Барка, Педро: «Ті, що були веселістю й красою...»: Сонети, № 02",1,#84B5B41,1990 - 2000,English
"Кальдерон де ла Барка, Педро: «Які веселі й пишні...»: Сонет, № 03",1,#D1605E,1990 - 2000,1999
"Кальницький Я: Життьовий факт: Оповідання, № 48",1,#E59267,1999,"Кліффорд, Френсіс: Матір Божа сапера Мерфі, № 04"
"Кальницький Я: Земля крутиться: Новела, № 8/9",1,#F2A2A31,1990 - 2000,Great Britain. English Literature
"Кальницький Я: Рятуйте!: Оповідання, № 35/36",1,#84B5B26,1990 - 2000,English
"Кальницький Я: Смерть Мартина Меєра: Новела, № 08",1,#D1605E,1990 - 2000,1999
"Кальницький Я: Шість пактів: Оповідання, № 27",1,#E59268,1999,"Кліффорд, Френсіс: Втеча на двадцять хвилин, № 04"
"Кальтофен, Марія: Летті вчиться боротися: Оповідання, № 07",1,#F2A2A32,1990 - 2000,Great Britain. English Literature
"Кальтофен, Марія: Убивця...: Оповідання, № 11/12",1,#84B5B39,1990 - 2000,English
"Кальцібіджі Р: «Я утратив Еврідіку...»: [Вірш], № 07",1,#84B5B40,1990 - 2000,1999
"Каляев, Камен: Без наслідків, № 10",1,#D1605E,1999,"Кліффорд, Френсіс: «Діво Маріє, Матір Божа, молись за нас грішних нині і прісно»: Оповідання, № 04"
"Каляев, Камен: Дзеркало: Роман, № 03",1,#E59268,1970 - 1980,Great Britain. English Literature
"Каляев, Камен: Дзеркало: Роман, № 04",1,#F2A2A32,1970 - 1980,English
"Каляев, Камен: Дзеркало: Роман, № 05",1,#84B5B27,1970 - 1980,1975
"Каляев, Камен: Закохані птахи: Повість, № 05",1,#D1605E,1975,"Кліффорд, Френсіс: Пастка часу: Повість, № 09"
"Каляев, Камен: Змичка, № 10",1,#E59269,1970 - 1980,Great Britain. English Literature
